REPORT_DATE,REGION_NAME,PORTFOLIO_NAME,MARKET_DATE,MARKET_HOUR,REALIZED_BOOL,DA_MW,DA_LMP,GENERATION_MW,RT_LMP,PREVIOUS_DAY_FORECAST,PREVIOUS_DAY_FORECAST_VOLUME,PREVIOUS_DAY_FORECAST_PERC10,PREVIOUS_DAY_FORECAST_PERC90
2022-11-01,MISO,Sugar Creek,2022-10-03,11,TRUE,0,57.18,8.748,57.18,2022-10-02T06:00:00Z,11.72100000000,0.000000000000,30.902000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,12,TRUE,0,53.05,7.593,53.05,2022-10-02T06:00:00Z,10.45800000000,0.000000000000,29.528000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,13,TRUE,0,62.1,11.283,62.1,2022-10-02T06:00:00Z,8.34600000000,0.000000000000,27.211000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,14,TRUE,0,221.37,8.352,221.37,2022-10-02T06:00:00Z,8.53900000000,0.000000000000,27.448000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,15,TRUE,0,48.57,11.847,48.57,2022-10-02T06:00:00Z,9.12700000000,0.000000000000,28.124000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,16,TRUE,0,56.16,15.797,56.16,2022-10-02T06:00:00Z,10.75200000000,0.000000000000,29.949000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,17,TRUE,0,55.26,16.64,55.26,2022-10-02T06:00:00Z,14.52900000000,0.000000000000,34.160000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,18,TRUE,0,67.35,15.475,67.35,2022-10-02T06:00:00Z,17.31600000000,0.000000000000,37.274000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,19,TRUE,0,132.94,17.142,132.94,2022-10-02T06:00:00Z,27.27300000000,6.207000000000,48.339000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,20,TRUE,0,57.47,28.728,57.47,2022-10-02T06:00:00Z,31.75200000000,10.171000000000,53.332000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,21,TRUE,0,47.74,28.577,47.74,2022-10-02T06:00:00Z,38.02800000000,15.736000000000,60.320000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,22,TRUE,0,53.34,34.938,53.34,2022-10-02T06:00:00Z,46.53200000000,23.284000000000,69.781000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,23,TRUE,0,39.27,38.785,39.27,2022-10-02T06:00:00Z,44.56200000000,21.499000000000,67.624000000000
2022-11-01,MISO,Sugar Creek,2022-10-03,24,TRUE,0,38.64,28.769,38.64,2022-10-02T06:00:00Z,45.47400000000,22.283000000000,68.665000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,1,TRUE,-55.7,44.37,28.001,44.37,2022-10-03T06:00:00Z,52.30700000000,29.046000000000,75.567000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,2,TRUE,-52.6,73.78,31.999,73.78,2022-10-03T06:00:00Z,52.72100000000,29.387000000000,76.055000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,3,TRUE,-51.7,35.17,17.999,35.17,2022-10-03T06:00:00Z,51.87800000000,28.605000000000,75.151000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,4,TRUE,-43.5,48.61,13.001,48.61,2022-10-03T06:00:00Z,43.65300000000,21.229000000000,66.077000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,5,TRUE,0,70.05,37.003,70.05,2022-10-03T06:00:00Z,31.84200000000,10.652000000000,53.031000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,6,TRUE,0,100.99,34.002,100.99,2022-10-03T06:00:00Z,23.99600000000,3.620000000000,44.372000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,7,TRUE,0,121.65,24.001,121.65,2022-10-03T06:00:00Z,20.07700000000,0.096000000000,40.058000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,8,TRUE,0,73.52,29,73.52,2022-10-03T06:00:00Z,17.98400000000,0.000000000000,37.765000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,9,TRUE,0,44.65,13.999,44.65,2022-10-03T06:00:00Z,8.21100000000,0.000000000000,26.967000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,10,TRUE,0,45.3,5,45.3,2022-10-03T06:00:00Z,5.60600000000,0.000000000000,24.105000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,11,TRUE,0,49.41,0,49.41,2022-10-03T06:00:00Z,6.30400000000,0.000000000000,24.902000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,12,TRUE,0,66.71,0,66.71,2022-10-03T06:00:00Z,5.85800000000,0.000000000000,24.431000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,13,TRUE,0,55.91,0,55.91,2022-10-03T06:00:00Z,5.14100000000,0.000000000000,23.659000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,14,TRUE,0,65.01,0,65.01,2022-10-03T06:00:00Z,4.88500000000,0.000000000000,23.400000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,15,TRUE,0,54.71,0,54.71,2022-10-03T06:00:00Z,5.63500000000,0.000000000000,24.254000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,16,TRUE,0,54.22,0,54.22,2022-10-03T06:00:00Z,6.18400000000,0.000000000000,24.885000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,17,TRUE,0,60.22,0,60.22,2022-10-03T06:00:00Z,7.54300000000,0.000000000000,26.415000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,18,TRUE,0,72.68,0,72.68,2022-10-03T06:00:00Z,6.83100000000,0.000000000000,25.649000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,19,TRUE,0,66.08,7,66.08,2022-10-03T06:00:00Z,10.26400000000,0.000000000000,29.479000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,20,TRUE,0,127.14,0,127.14,2022-10-03T06:00:00Z,13.79600000000,0.000000000000,33.420000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,21,TRUE,0,52.12,0,52.12,2022-10-03T06:00:00Z,15.45200000000,0.000000000000,35.281000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,22,TRUE,0,47.3,0,47.3,2022-10-03T06:00:00Z,18.75100000000,0.000000000000,38.966000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,23,TRUE,0,48.84,0,48.84,2022-10-03T06:00:00Z,21.72000000000,1.155000000000,42.284000000000
2022-11-01,MISO,Sugar Creek,2022-10-04,24,TRUE,0,49.35,0,49.35,2022-10-03T06:00:00Z,25.38800000000,4.396000000000,46.380000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,1,TRUE,0,45.2,0,45.2,2022-10-04T06:00:00Z,16.55800000000,0.000000000000,36.016000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,2,TRUE,0,41.38,0,41.38,2022-10-04T06:00:00Z,21.53100000000,1.519000000000,41.542000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,3,TRUE,0,36.23,3.001,36.23,2022-10-04T06:00:00Z,24.74300000000,4.363000000000,45.122000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,4,TRUE,0,39.19,8.001,39.19,2022-10-04T06:00:00Z,28.95200000000,8.098000000000,49.806000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,5,TRUE,0,44.95,10,44.95,2022-10-04T06:00:00Z,30.36600000000,9.334000000000,51.397000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,6,TRUE,0,72.71,19,72.71,2022-10-04T06:00:00Z,31.26000000000,10.106000000000,52.413000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,7,TRUE,0,76.23,18.002,76.23,2022-10-04T06:00:00Z,31.51900000000,10.311000000000,52.727000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,8,TRUE,0,103.66,27,103.66,2022-10-04T06:00:00Z,33.11700000000,11.712000000000,54.523000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,9,TRUE,0,53.94,27.001,53.94,2022-10-04T06:00:00Z,24.40000000000,3.905000000000,44.896000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,10,TRUE,0,65.59,10.999,65.59,2022-10-04T06:00:00Z,14.69200000000,0.000000000000,34.169000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,11,TRUE,0,63.98,0,63.98,2022-10-04T06:00:00Z,20.43500000000,0.315000000000,40.555000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,12,TRUE,0,138.5,3.001,138.5,2022-10-04T06:00:00Z,26.38400000000,5.597000000000,47.170000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,13,TRUE,0,62.69,9,62.69,2022-10-04T06:00:00Z,28.00900000000,7.021000000000,48.997000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,14,TRUE,0,61.82,20,61.82,2022-10-04T06:00:00Z,28.93200000000,7.818000000000,50.046000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,15,TRUE,0,62.87,27,62.87,2022-10-04T06:00:00Z,29.36600000000,8.179000000000,50.554000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,16,TRUE,0,62.04,37,62.04,2022-10-04T06:00:00Z,30.36600000000,9.043000000000,51.689000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,17,TRUE,0,63.12,22.002,63.12,2022-10-04T06:00:00Z,29.74700000000,8.465000000000,51.029000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,18,TRUE,0,66.52,7.001,66.52,2022-10-04T06:00:00Z,21.12100000000,0.750000000000,41.492000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,19,TRUE,0,63.6,8,63.6,2022-10-04T06:00:00Z,26.00900000000,5.080000000000,46.937000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,20,TRUE,-45,84.01,26,84.01,2022-10-04T06:00:00Z,44.90200000000,21.889000000000,67.914000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,21,TRUE,-68.1,113.31,68,113.31,2022-10-04T06:00:00Z,68.07600000000,42.507000000000,93.646000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,22,TRUE,-75.3,48.7,86,48.7,2022-10-04T06:00:00Z,75.20700000000,48.827000000000,101.588000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,23,TRUE,-58.2,45.97,43.999,45.97,2022-10-04T06:00:00Z,58.11900000000,33.574000000000,82.663000000000
2022-11-01,MISO,Sugar Creek,2022-10-05,24,TRUE,-45.696,43.25,57.001,43.25,2022-10-04T06:00:00Z,45.71600000000,22.499000000000,68.934000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,1,TRUE,0,63.45,25.246,63.45,2022-10-05T06:00:00Z,42.46400000000,20.250000000000,64.677000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,2,TRUE,0,42.46,0,42.46,2022-10-05T06:00:00Z,32.20600000000,11.058000000000,53.355000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,3,TRUE,0,37.99,25.078,37.99,2022-10-05T06:00:00Z,29.40400000000,8.527000000000,50.280000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,4,TRUE,0,38.01,48.692,38.01,2022-10-05T06:00:00Z,34.40700000000,12.970000000000,55.843000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,5,TRUE,0,37.33,7.577,37.33,2022-10-05T06:00:00Z,24.56600000000,4.155000000000,44.978000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,6,TRUE,0,41.81,0,41.81,2022-10-05T06:00:00Z,14.08000000000,0.000000000000,33.394000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,7,TRUE,0,50.21,0,50.21,2022-10-05T06:00:00Z,13.30900000000,0.000000000000,32.565000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,8,TRUE,0,55.03,0,55.03,2022-10-05T06:00:00Z,11.00100000000,0.000000000000,30.033000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,9,TRUE,0,41.14,0,41.14,2022-10-05T06:00:00Z,10.05800000000,0.000000000000,29.013000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,10,TRUE,0,51.67,0,51.67,2022-10-05T06:00:00Z,12.18200000000,0.000000000000,31.389000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,11,TRUE,0,48.73,0,48.73,2022-10-05T06:00:00Z,16.47100000000,0.000000000000,36.164000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,12,TRUE,0,48.75,0,48.75,2022-10-05T06:00:00Z,26.72500000000,5.901000000000,47.548000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,13,TRUE,0,56.03,0,56.03,2022-10-05T06:00:00Z,41.17100000000,18.761000000000,63.580000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,14,TRUE,0,50.98,0,50.98,2022-10-05T06:00:00Z,56.13500000000,32.080000000000,80.191000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,15,TRUE,0,51.02,0,51.02,2022-10-05T06:00:00Z,69.22900000000,43.726000000000,94.732000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,16,TRUE,0,49.87,0,49.87,2022-10-05T06:00:00Z,82.28300000000,55.332000000000,109.233000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,17,TRUE,0,54.37,0,54.37,2022-10-05T06:00:00Z,86.85700000000,59.377000000000,114.338000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,18,TRUE,0,56.29,0,56.29,2022-10-05T06:00:00Z,100.34500000000,71.364000000000,129.325000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,19,TRUE,-121.5,66.04,0,66.04,2022-10-05T06:00:00Z,120.12700000000,93.120000000000,147.134000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,20,TRUE,-106.2,97.5,0,97.5,2022-10-05T06:00:00Z,106.18700000000,77.627000000000,134.746000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,21,TRUE,-110.196,51.56,0,51.56,2022-10-05T06:00:00Z,110.10600000000,81.938000000000,138.273000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,22,TRUE,-102.504,48.81,1.835,48.81,2022-10-05T06:00:00Z,102.43200000000,73.391000000000,131.473000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,23,TRUE,-99.696,50.59,53.398,50.59,2022-10-05T06:00:00Z,99.64300000000,70.558000000000,128.729000000000
2022-11-01,MISO,Sugar Creek,2022-10-06,24,TRUE,-105.804,53.97,46.42,53.97,2022-10-05T06:00:00Z,105.73300000000,76.981000000000,134.485000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,1,TRUE,0,45.76,46.062,45.76,2022-10-06T06:00:00Z,84.10500000000,57.461000000000,110.748000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,2,TRUE,0,39.46,49.296,39.46,2022-10-06T06:00:00Z,79.90600000000,53.677000000000,106.136000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,3,TRUE,0,41.28,49.296,41.28,2022-10-06T06:00:00Z,88.44800000000,61.275000000000,115.622000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,4,TRUE,0,39.41,92.779,39.41,2022-10-06T06:00:00Z,103.26300000000,74.957000000000,131.569000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,5,TRUE,-92.496,41.52,75.143,41.52,2022-10-06T06:00:00Z,92.62300000000,64.935000000000,120.311000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,6,TRUE,-81.504,49.19,56.509,49.19,2022-10-06T06:00:00Z,81.66100000000,55.112000000000,108.210000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,7,TRUE,0,84.25,61.726,84.25,2022-10-06T06:00:00Z,71.40000000000,45.918000000000,96.882000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,8,TRUE,0,52.38,58.106,52.38,2022-10-06T06:00:00Z,66.28300000000,41.318000000000,91.248000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,9,TRUE,0,48.02,80.771,48.02,2022-10-06T06:00:00Z,63.19000000000,38.526000000000,87.854000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,10,TRUE,0,48.95,64.053,48.95,2022-10-06T06:00:00Z,53.71200000000,30.037000000000,77.387000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,11,TRUE,0,58.85,37.939,58.85,2022-10-06T06:00:00Z,46.13000000000,23.242000000000,69.017000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,12,TRUE,0,60.62,28.331,60.62,2022-10-06T06:00:00Z,40.36300000000,18.068000000000,62.657000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,13,TRUE,0,62.09,26.612,62.09,2022-10-06T06:00:00Z,40.38900000000,18.064000000000,62.714000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,14,TRUE,0,61.19,38.806,61.19,2022-10-06T06:00:00Z,42.62300000000,20.028000000000,65.217000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,15,TRUE,0,63.64,40.607,63.64,2022-10-06T06:00:00Z,46.79200000000,23.718000000000,69.867000000000
2022-11-01,MISO,Sugar Creek,2022-10-07,16,TRUE,0,61.13,46.864,61.13,2022-10-06T06:00:00Z,51.56800000000,27.947000000000,75.188000000000
